message,is_toxic
nit: wtf? why not just updat eportsets_by_ring_path right here? w/e,1
"Hell no, not this way. There was a reason the Quick Compiler declaration was hidden from the compiler driver. You're coupling them again. Introduce another header file with Create Quick Compiler. Or install the pass managers in the Compilation Unit, so that mir_graph can access them without knowledge of the Quick Compiler (prefer the latter).",1
"I completely agree that mocks are very useful, but they should be used with care. If we mock each call that method does and then check that mocks were called - such tests are useless IMO. Please see tests that were removed in this patch - I was trying to update them to actually catch the bug till I understood that they don't bring any value, are hard to understand and maintain. There was a unit test for this exact case: test_dvr_deletens_if_no_ports_delete_admin_routers which was supposed to catch the regression but it didn't - that's why I call it evil.",1
"it's an address, right? Can't it just be a %p? sorry, the PRI shit just hurts my eyes :-)",1
"This means that no DB schema changes are performed, but we'll keep the code consistently using project_* whilst schema keeps on using tenant_*. What's your proposal as far as the model_base mixins that add attributes like tenant_id? What's the plan for adding new schemas? Are we gonna have some tables that use project_id and some that use tenant_id? As bitchy as it sounds I wonder if the DB migration is the inevitable one-off cost we gotta bear.",1
"if we actually had lexers that could extract that, I'd agree w/ being anal about it... We don't (consequences of not using standard styles). Changing it, but it doesn't matter.",1
This is annoying. How about just locking the cha lock eagerly and collecting the dead pointers when iterating over th emethod_code_map_?,1
"I do hate the polling. But given the suggestions above about the cloud being referred to by its stack ID, can I make this asynchronous? We won't have a URL for the caller to follow up with.",1
Damn! I thought I caught them all!,1
y u hate {s?,1
"Ah, what a silly oversight. Fixing.",1
"Unique constraints or indexes on nullable columns are absolutely stupid, anyway. I fully support getting rid of these cases in the DB schema.",1
yuck! wish there was a better way to assert this :( oh well,1
Why don't we use the hole-Na N? The pair type is a little ugly.,1
"Done. The way I approached this was to create a new property (foobar_hit_testable_) which defaulted to false and needed to be updated to be true. I then whacked moles until foobar_hit_testable_ and hit_testable_ were exactly the same, at which point I got rid of the silly name as well as all the now useless set_hit_testable(false) calls. Things look much nicer. Thank you very much for this suggestion, Chris!",1
Continue sucking?,1
"wtf? i thought ""assignment"" was separated from identity? this is a joke",1
names are awful,1
"Hmmmm, ya I could see that being hard/a pain in the ass.",1
"well, you may need to tune the tests. Admittedly tests for ""git_cl"" suck :( but at least you can manually run them with just python tests/git_cl_tests.py",1
"yup, if you move it here before the review it looks crap against master - we can clean it up as soon as this is reviewed and merged.",1
You get an ugly traceback. Hum. Maybe we should mimick the prlimit command and write a short message? $ prlimit --as=102410241024 bash -c 'prlimit --as=102410241025 true' prlimit: failed to set the AS resource limit: Operation not permitted,1
"I see. That restriction sucks. Let's keep it the way you have it, otherwise we'll have to have this super uber Module Adapter, which sucks too.",1
crap.,1
"there are a bunch that do Foo* bar (including new code you added), but you're right our consistency in this project sucks, so you're not making it worse :)",1
"because clang is dumb and doesn't provide its own viable libstdc++ implementation. instead, it uses gcc's. clang is also dumb in that it can't properly lookup gcc internal paths, so we have to do crap like this to work around it. imo, it'd be better if we fixed clang's internal drivers ... that'll just take more work.",1
"This looks like a very ugly hack which is also very fragile, are there absolutely no other way to do this check?",1
what I failed to mention previously: mixing in such pointless cosmetic changes is a poor waste of reviewers' time,1
Might be cleaner to write an OCP that wraps this and prunes out the downloads... I know that's a lot more code/sucks but that's probably the cleanest way? Can you just put this in the factory? Or put it at each client?,1
"Why are service providers different from the Iaa S services? IMO, they are just another service. However about just treating them just like another other service? How about something like this? { ""id"": ""....."", ""type"": ""identity-service-provider"", ""name"": ""make some shit up"", ""interface"": ""auth"", ""url"": "" me/protocols/saml2/auth"" }, { ""id"": ""....."", ""type"": ""identity-service-provider"", ""name"": ""make some shit up"", ""interface"": ""service"", ""url"": "" },",1
"That sucks. But ok, I'm not asking to improve the client.",1
Dammit. I hate the interface for that thing. Too prone to copy and paste error that has no visible effect. I'll fix this.,1
"This is horrid xenapi agent rubbish, AFAIK. This makes the agent update the networking info injected into xenstore, which can get picked up by the quark networking stack and ovs rules are updated. Reset-network is often called after inject-network to then reset the networking inside the guest using the agent, and the latest network info that has been injected. Yes, yes, its really that horrid.",1
sh**!,1
"because bash sucks (and I suck at writing bash also), it doesn't like the empty array when you run with -u.",1
"Interesting -- that kinda sucks, but I guess as long as this works, for now...",1
"Using tab instead of spaces (damn, no pep8 check here)",1
"Btw, we really suck at naming consistency (camel Case versus underscores). This looks good to me, though.",1
"I'm not super sure about the volatile rules here... if this is truly important (and it seems very weird if you ask me, like that horrible crap you had to do with PCI in eons past), you should double-check that this read really ends up in the assembly (since the result value is not used).",1
Yuck. It took me a second to see the use of response.,1
Damn docs.,1
oh fu**,1
damn I forgot to fill this section,1
"Sorry to say this, but slack api design is crap. Even for invalid auth, they return 200 ok, but the response body has error message. So I need to parse it to find out the error",1
"The 192-bit curve is very obscure - nothing should be using it and I've never seen anything use it anywhere. In general it should not be supported. It'll be an ignored bug sanctuary. However, if it's required that we don't change that, I can add support back in Open SSL. Make no mistake that it's a shitty option though :(",1
Look who just caught a (very darned unlikely) potential leak of b64_password?,1
"hey look, @@@BULLSHIT@@@. Ã°Å¸â€:trade_mark:Â:copyright:",1
Duh I suck,1
this will cause triggers to fail I think... or is this recipe doing something dumb?,1
"The compiler gets confused about base::Bind Once(Store Files, {{policy_path, policy_blob}}) with error message ../../base/bind.h:272:25: note: candidate function template not viable: requires single argument 'closure', but 2 arguments were provided I'd have to use base::Bind Once(Store Files, std::map( {{policy_path, policy_blob}})) which is kind of ugly.",1
"This is a pretty stupid mechanism... if I need to change the code anyway, there's not much point to have it as a config option. They should've just put a weak-referenced noop uip_log() in the code for others to override... ...but I guess that's outside the scope of this CL.",1
No it still spits out some css garbage.,1
python3 suc*s...,1
"I probably don't need to do this, so I'll check. It might've been left over from ""this one white lie makes a shit-ton of stupid tests work because of dumb assumptions"".",1
"Shameless aping of how eventlet does things. eventlet.greenpool.Green Pile does the same thing. It is rather convenient, though. If you just want to run N tasks in M threads, make a Green[Async]Pile(M). If you want to share a pool with other tasks or have wacky requirements for your pool (like Context Pool), keep a pool around and make a Green[Async]Pile(pool).",1
"Turns out that this doesn't actually work unless you put it before the unconditional line. Damn you Kconfig...! Maybe this was the reason this patch didn't work for you, Furquan?",1
"The documentation sucks in this area. This blog describes the operation of the local certification check: This explains why if you take a row lock and then update that row, Galera will maintain the same ACID semantics albeit by a different mechanism: rollback instead of waiting. It doesn't need to propagate write intent locks to do this. The failure mode isn't relevant here, only that it has predictable behaviour. However, as you point out there *is* a semantic difference here because we hold a row lock while updating a different row. I hadn't considered this last time I gave this significant thought, so I need to row back on my original statement: they're clearly not the same. Don't write it off, though, because it can be used. Just not here :)",1
how the hell did that = get in there,1
This line is super horrible and needs to die! Please do something like: attempts = 1 if retries >= 1: attempts = retries + 1 or something along those lines. also - a test would be nice (there are already tests that test some cases of this so just add another one in test_compute_mgr.py,1
Ugly indentation.,1
"Damn, this should be Type Error now",1
Why is this needed? We should be using instance objects now so this is ugly.,1
"This sucks, but all new tests should use mock not mox.",1
"Doh, sorry, yeah, I had a brain-fart on this one :)",1
"Ugnh, darn people not emitting XHTML. And that HTMLParser class has a really ugly API... alright, I'll concede. Thanks for trying.",1
"It is not! Damn. I'll fix that, thanks Kato.",1
"Sucker. Yeah, that would have been so much better.",1
"ha yeah i dont know what i was thinking on this, brain farts.",1
"Damned, right.",1
"Damn, sorry for that. It's legacy from the reviews, this has changed. I'll mention it properly.",1
please don't use crap in the commit message,1
"This is the ugliest extension ever made. The author of this extension should be hanged over a pool full of hungry crocodiles. Obviously I am its original author. Adding more stuff to this extension will only make the code even more unmainteinable. Personally I think external_gateway_info is one of those attributes which should be promoted to sub resource. This will simplify authz policy management, and most importantly the user workflow. We need to find a way where the main resource and the sub resource can be created/updated/returned in the same API request. However, if necessary, the user should be able to operate directly on the subresource. This is probably something that can't be addressed for this release cycle. So if there is any urgency around this blueprint we might proceed this way and then rework it in Kilo. However, if this patch does not make Juno, I would suggest reworking the external_gateway_info attribute (and yes, we should worry also about backward compatibility)",1
crap,1
then you can kill that guy.,1
And btw noone noticed the typo at line 419. You're terrible at pedantry.,1
"New line after opening """""" in multi-line doc strings. Yes, it looks stupid. But that's what I've been told is the right way for autotests.",1
dammit! thanks for keeping me honest :),1
"I'd just as soon toss these ugly logging statements, since the oob data comes from disk",1
"Here was an ugly hack for the dynamic columns, i've just made it less ugly not allowing it to violate abc signature providing function instead attribute.",1
Do we want to log that there isn't an audit or is that silly?,1
Ãƒâ€žck,1
I hope I will remove this crap soon. I like your idea of eventlet future executors.,1
"Darn, you caught me. Actually there was an odd issue -- as soon as I added a second periodic_task, this test started failing because dbapi.touch_conductor() was getting called TWICE! I haven't dug into why that is. I'll file a bug and note it in the next revision. #1253426",1
I realize now that this one is silly -- so please diregard,1
"Chris, just a question about 'intrusive', how can I understand it? Why it sucks.",1
"Yes. Octal number support is idiotic. I didn't make a general lint rule to flag this in Java files because lint tends to only check Android-specific issues, not general Java issues (and Intelli J already has an octal warning if I recall correctly). It seems particularly likely to cause problems here in build.gradle since users are tempted to do things in version codes (see the associated issue)",1
Probably. Conditionals in RST are terrible.,1
crap whoops good catch Abhishek!,1
"Right, damn yeah it's really confusing. And seem that [1] is really pointing to a spec that have been moved around but the HTML still there for some reason. [1] ",1
"This is ugly. Do env(vars, default=None) rather :(",1
"yes, i guess i was understating :P damn Brits",1
WTF,1
darn! I'm on it,1
"Well that sucks. I changed to std::unique_ptr, but let me know if there's a better way to do this.",1
"Groovy is awful, so no. Also, this is in builder, not gradle so there's no groovy available here.",1
"Hmm, this is kind of ugly - sqlalchemy driver details leaking into the abstraction",1
"Yuck. Where's this list come from? Is there a smaller set like ""dumb"" or unset we could blacklist, instead of whitelisting all these?",1
You mean here and on lines 60 and 62? Those exception are just to verify that this fixup works... And I need Jenkins to fail to see either one of those messages. And nothing fails! Damn heisenbug!,1
Why you changed this to %ecx? it is garbage here.,1
"The Private Key.to String() method doesn't do anything stupid, does it?",1
yuck! Test Neutron V2 needs to die in a fire with all of the scaffolding it does.,1
"Oops, silly me. Done.",1
I refactored the crap out of this file as I was going. But there might be a few more drops of re-use I can squeeze out.,1
"Crap, I forgot about this other client of test_ I'll take a look.",1
"I know it's not your code, but looking at the code, we should maybe just ask for a register. Silly to optimize for the null.foo() case.",1
OMG a space! Shame on you!,1
"dumb copy paste, removed.",1
wtf? you _really_ want reflection here.,1
"it's not that i was ignoring identity, it was that i forgot that people could pass in stupid stuff like non-functions",1
Gerrit didn't catch the git mv...so annoying..,1
Crap! Done.,1
"Should be a net::Error, I'll make the change. Stupid callback signatures...",1
Apparently because I'm a moron. Nice catch. Done.,1
It's not often you put 'Suckers wanted' on a spec and one shows up so quickly ;),1
"it seems the only valid value is ""root"", else you get 501 (yuck). But this is correct for now.",1
This is not PEP257 compliant. I'm not sure flake8 checks that. Fix only if you're nerd. Real nerds can also take the same action on the rest of comments in this patch.,1
"Hopefully no one will be stupid enouf to add spaces in file names, but yeah. Done",1
Yuck... off my game.,1
I'll go ahead and do this. Reference code sucks here.,1
"Using tab instead of spaces (damn, no pep8 check here)",1
correct. what the hell could anyone do with this accidentally-public detail of the old implementation?,1
"You should bail out if smth fucks up (state is ""failed"" or smth like this, need to check in real env)",1
"maybe just me, but I'd prefer if you used some other word here. How about s/suck/are unreliable:)/?",1
"damn, this is no longer called Client Session",1
"Oh, darn. Coming right up!",1
Yuck. Could Open Jd K have a finalizer to do this instead?,1
Stupid comments: There are several lines in this file that appear to be too long. What's up with the 2-space indent? Do we have different formatting here for a reason?,1
Dammit! Good call.,1
Damn docs.,1
"oops, silly editor - fixed locally and will be in the next revision (assuming there is one).",1
one can't never be anal enough...see comment below? :),1
damn!,1
"Interesting, ya, sucks using (and supporting) a old/unsupported evzookeeper driver that nobody is maintaining (anymore). I""m core in kazoo (and other y! is also) so hopefully can avoid that in the future... ",1
"Anal, but I can mention it may be used by third party packages. :)",1
stupid sun. ukraine my arse.,1
"Err... shit. Yeah, I am. Fixed it locally, uploading shortly since that's a bit of an ass kicker.",1
meh-- didn't realize I was being a moron. Moved flags to after target in iosbuild; works fine now. Abandoning this... although I guess the presence of -g in the base flags does bug me a bit. Whatever.,1
darn it! If this ever gets a +2 I'll update and push the typo fix with a ninja merge. If it gets yet another minus 1 I'll incorporate the typo fix. Thx,1
unless looks like hell !,1
"unfortunately, this won't be sufficient. we need to use `gtest-config --libs` and `gmock-config --libs`. since both of those suck and don't provide a .pc file i guess we'll have to add a new key here like 'config_libs' that'll execute `$1-config --libs` like it does for pkg-config.",1
"i wonder if there's a cunning hack here for the stuff... could we take the upstream-netbsd versions and add them to the libc_netbsd.a but as weak symbols. then anyone who has a platform-specific optimized version can just add the file somewhere else, and we let the linker favor the strong symbols? that might let us avoid a lot of this makefile crap. also, i wanted to point out that i'm not trying to say ""you must solve my configuration problem for me before i let this change in"", which is what my previous comment may have sounded like. for now, feel free to ignore my comments on the makefile; that's just me thinking out loud about where i think we should be going. with intel, mips, and a bunch of different arm vendors all wanting their own optimized functions, i don't think this makefile mess scales. it's already unreadable. but we don't have to fix everything all at once.",1
Stupid geritt: ips = {obj.instance_id: obj for obj in floating_ips} insts = {obj.id: ojb for obj in instances} [ips[id].instance_name = insts[id].name for id in ips],1
"I'm not entirely convinced choosing the first entry in addr_info is so much better than just using the (host, port) that was passed in and letting bind's defaults for flowinfo and scopeid sort it out. I guess it depends on what the hell a scopeid is - IPv6 is so silly. This WOMM tho!",1
exact same thing as a dumb mmap,1
"also ugly, but maybe forbid names that are `is_uuid_like`?",1
"Darn, I would put it there now, but we don't even have that file in 3.14.",1
oy vey. that's really ugly,1
"lol, fuck copy/paste",1
what this crap ?.!,1
tried that. the _() and _LE() methods seem pretty stupid. They cannot deal with variables.,1
"Those bastards! But my point is, there should be an uppercase L in 'liberty'.",1
Darn. Thanks for trying. Maybe someday in the future... Did u open a issue with the author (I'm sure he/she would like to know).,1
"heh, because dash sucks and allows you to do this kind of crap. yes, this should be fixed.",1
"Ugh, what a gross API. I wonder if we can add a static method into Tree Speed Search and see if Intelli J adopts it? At least, what do you think about moving this into a local method for now, so we can at least name what's going on...",1
wtf,1
"/me sees the missing 'e' as well Okay, aspell was full of shit.",1
"Sorry, I suck. I should have also told you to put this in pkg_preinst()",1
"From operator's POV, it would look like your damn service just started to fail and need reboot like a damn Windows machine (this isn't an actual wording, it'll be stronger). And there will come autorestart cron jobs etc. If daemon is run from some RC system, it'll most likely just restart it automatically. So either way you'll have some restart logic, why not put it all in one place?",1
"dammit, I ignore this, update later",1
"This is ugly/not Python, but if that's what they do then that's what they do. I would think you do the standard default of None and allow them to pass in """", like is already a possibility with empty passwords.",1
"termie would have burned me in hell but you are too nice, so i'll update :)",1
i hate the new gerrit,1
"Good catch, damn...",1
Empty brackets looks ugly. Please remove it if possible.,1
"Let me just suggest a different approach: alt_names = { ""user_id"": [""user_id"", ""trustor_id"", ""trustee_id""], ""domain_id"": [""user_domain_id"", ""project_domain_id""], } forest = [revoke_map] for name in names: faggot = [] any_key = ""%s=*"" % (name,) for tree in forest: faggot.append(tree.get(any_key)) if name == ""role_id"": for role_id in token_data[""roles""]: faggot.append(tree.get(""role_id=%s"" % (role_id,))) else: for alt_name in alt_names.get(name, [name]): faggot.append(tree.get(""%s=%s"" % (name, token_data[alt_name]))) faggot = filter(None, faggot) if not faggot: return False forest = faggot else: for leaf in forest: issued_before = leaf.get('issued_before') if issued_before is None: continue if issued_before > token_data['issued_at']: return True",1
"correction, missed the lockless updating of tempfile.tempdir (guess what my next nit will be). Also doesn't dumb ass programs that use TMP rather than TMPDIR. Final nit... this is duplicative of what tempdir_decorator is doing.",1
"In the future, we should look into seeing if we make this a little cleaner instead of a crap load of info() lines.",1
"honestly, i might even change it to 60min. timeouts are supposed to catch the ""this is totally screwed up, let's abort"" not ""we're close to normal, but let's throw up everywhere anyways"".",1
crap. bizarre that i got the opposite one in each of these files!,1
the behavior is crap,1
lazy-lazy =),1
"Damn, missed this key var.",1
"i think the ""full"" comes from how important is the question. if the answer is going to delete files, it should be yes/no. if it's something simple/stupid, then imo it should be a y/n.",1
"Ah, silly me.",1
"Yuck, what a mess.",1
This is pretty ugly. Is this how a loop-based udelay() must be implemented?,1
"These various ideas all seem to have a built in race condition; I'm not sure which idea is least likely to cause a problem. For example, if a query for cpu on one of the created servers is done before and after the upgrade, odds are that before the upgrade there will be no results because the pollster has not run. However, that's not _guaranteed_. Similarly, if a query is done for `instance` it is unlikely, but not impossible, that some data after the upgrade will come from notifications and some from polling. Therefore I need the answer to two questions: * How can I form a query that says ""only give me polling data for meter X""? * How can I form a query that says ""only give me results after the upgrade""? Is there metadata that will allow filters on that? For the sake on concision and quick resolution pretend a) that I'm an idiot b) the query docs suck.",1
"2 things: 1) Is it possible to UNPAUSE a machine which is RUNNING!? (I would think that you can only UNPAUSE something that is PAUSED, hidden bug? Why UNPAUSING is being saved to the db if the current state is RUNNING?) 2) I think that for [UN]PAUSING we should take a different approach than this. At this point, the real state of the instance is unknown right? We don't know whether the instance was paused or not, but, we already know the desired state and the current state why we just don't automate that? If before n-cpu crashed the user requested to pause that instance and I assume that the API have returned saying that the requested was accept, why we don't re-issue the [un]pause_instance() request here? I mean users would be like: ""fuck yeah automation""! Instead of just cleaning up the states, leaving the machine in an unknown state and having the user to reissue the request to [un]pause the machine again. (And sorry if someone already suggested that, I haven't looked in all previous patch-sets to see if that's the case)",1
"yuck, I can't find a good way for adding in a pid: ""pid"" in the above (since having two of those docker blocks is plain ugly) so this'll just have to do :)",1
Do you think we should handle Key Error here in case a server returns crap?,1
"Damn, thanks for checking this!",1
"the default for gtest is 4ulp. the main reason for this change is to move to tighter bounds. this explicitly -- assuming i haven't fucked up the code in ""math_data_test.h"" -- asserts <= 1ulp. interestingly glibc can manage 0ulp on several of these tests, but we can't.",1
Sake of argument: if not (update_repo and copy_acl and push_acl): exit 1 (I'm being a bastard),1
"Also, ""reaching out to"". Darn English. ;)",1
"Grr, silly error!",1
"Yes, termination and cleaning up is needed, otherwise, things will break and it'll be very ugly for admin to manually clean them up.",1
"Ugh. This is undesirable. We really want Chrome OS upstart jobs to depend on a handful of publicly exported events, and ""runlevel"" isn't on that list. Also, I'm not sure whether this 'stop' condition will guarantee the thing we really want, which is that the hwclock sync will complete before we shut down. The best-supported way to do what we want is this: stop on starting pre-shutdown That'll cause the post-stop code to run in parallel with stopping the 'ui' job, which is what we want.",1
"well, wtf is delta? #docstring don't love it... but i guess it makes decode missing a tiny bit simpler... I think maybe __add__ and __diff__ methods might have turned out a bit cuter, but it's just code. And besides next time I need something like delta I may be overjoyed to find it already implemented!",1
"@vdrok: Yes, number of IRON_BASE resources that are consumed by the user who launches an instance with this flavor. This interface sucks, but it is unfortunately what we have today in Nova :(",1
Totally clumsy! I dislike it immensely! I think we should make a fileglobbing feature.,1
"thats a bad cut and paste, and should be removed.",1
"1 & 3) See earlier comments about fiddling w/ the patch (multiple times, leading to the current el busto'd form) to get gerrit to actually take the CL. Emails already sent to pull the gerrit logs and run down that cause. 2) Yeah, I'm a moron, that was there prior to the gerrit mayhem. 4) This pathway in general for this is wrong, including prior to my changes; it would allow throwing out a newer version of a dep during this fallback testing, being inaccurate. Frankly not particularly sure if it's even worth maintaining the ""you should update to To T vs patch conflict"" bits- the conflict detection/handling really, really is at the wrong layer here. Sorely tempted to rip it out unless someone thinks it's worth keeping- which case it would have to be at the validation pool layer...",1
"ya, damn, I thought empty might be ok ;) I'm still unsure if this is how I should do it, I managed to make the reason for adding it moot so I may just pull it for now",1
"On second thought, adding a factory for a single function seems a bit messy. I'm merging this back to startup_utils.sh.",1
WTF!!!!,1
"I think they should die a horrible death, but there is a very off chance that somebody is still using them. In the past IBM has stated they will get 2.x implemented and we can make these go away. They're slightly better than useless at this point IMHO.",1
fuck that... it will be used on this week..,1
Done -- I have now modified java.util.logging.Socket Handler (didn't even know there was such a crazy class). You're analysis of Datagram Socket and Posix API is correct. We're letting them be.,1
Oh heeells yes to that - I hate those strings,1
Sigh... I clearly suck at this. You're right. I like your version way better.,1
hm. Ugly but done,1
"Eww. Yes I suggested the ternary there, but that's fugly. :) if deps_filter_fn is None: deps_filter_fn = lambda x:x self.deps_filter_fn = deps_filter_fn",1
"negate=negate, although that's being anal...",1
why this useless block?,1
"From IRC: hell, I think run_tests.sh is an abomination anyway - I can't imagine having it call out to a project-specific thing will be any worse if it gets us a bulk of things to be oslo so I think it's worth giving the tools/run_tests_common.sh idea a try",1
"Grr, I guess the rest of these commit the same offense, but ... man I hate it.",1
"This seems short, my pigeon powered message queue takes 30 minutes to respond to things (and the failure rate, don't ask about that), magic numbers suck, ha :-P +1 to adding a TODO",1
Just a brain-fart ... I think we may need to have a read-only LDAP backend. Something like driver = keystone.identity.backends.ldap.Read Only Identity instead of this an a bunch of options like user_allow_* = False We should aim for simplicity.,1
"kinda ugly, open to suggestions",1
"stupid dyslexia hides these, fixed now.",1
"I don't agree here, property in python are awful, especially when you want to test such methods.",1
"Done. This setup with flags getting changed in build/cxx11_tests.cmake needs to be fixed sooner rather than later. It sucks-- I wrote it, and I already forgot to deal with it in this patch.",1
"force LC_ALL=C else you can get localization here. Also, that's fucking horrible. ;)",1
Crap right. I need to make line 1008 raise instead.,1
shadowing the name of this function sucks. it makes it look like L77 is recursive.,1
"This is kind of ugly... I think instead you should pass the timeout with the function when you register it, and keep a private max timeout requested variable",1
"i really want to replace all this crap code with std::string, but not today.",1
Crap this should be <2.8,1
"do you foresee none, really? I thought this new API was going to be kick-ass because the dispatch, loading, policy enforcement, etc was going to be better, no? boooo",1
bum!,1
Redone as a definition list. I could have screwed it up horribly. We'll see ...,1
"it never could be an empty string, but nevertheless this was crappy",1
"darn, typo",1
this will be fine from a functional standpoint. We have to rewrite all the config-external.sh scripts anyway. They are inconsistent and unmanageable. And ugly,1
Done. Sucks when you copy/paste stuff without realizing you misread one of the conditions. :),1
"It's been a good idea introducing distutils. Just as a note, you could use also Loose Version (seem to work fine for me, and I prefer to be an anarchist rather than an 'anal retentive' - quoting distutils documentation)",1
"Ah okay, stupid tuple.",1
"If someone stupidly configures retry_attempts to be 0, then this won't execute at all. Logging an error is probably warranted. We might also consider treating invalid values as being ""1""... just because somebody is bound to misconfigure and go scratching their heads when things go sideways.",1
Dammit. Missed the commit message.,1
you should similarly die if VERTICA_SOURCE and VERTICA_PACKAGE_FILE are not set,1
This is kinda ugly here. can we use %(image_name)s and %(backing_file)s here? It would make the next 3 lines of code easier to read.,1
"This is ugly. IHMO, you can generate the state transition.",1
"yes, i guess i was understating :P damn Brits",1
bouh bouh shame,1
It might not be a good way to do this hacking in API layer is weird and ugly...,1
"...but i'd rather we thought about which new _languages_ we add. i don't understand how you decided which ones to add here, so let's just stick with the same set of languages in this change and we can discuss increasing the set of languages separately. (especially because the CLDR data for non-mainstream languages is often of very low quality; i'd rather not include a language at all than include crap data for it.)",1
Can we get an echo here so users can know why things are so darn slow? :),1
Nitpick: nested format and copy-pastos are ugly. Consider using variables and old good %.,1
"Awkward sentence. Ditch ideally. ""with at the most"" should probably be ""with at most"".",1
"optional: gmock is not super popular in chromium in general except for very simple ones, do you feel this mock class and matcher code might become simpler if it were written as a dumb c++ class? If so I might prefer a dumb class over gmock.",1
"Ah, silly me.",1
Damn!,1
we should fix time_t and off_t and sigset_t (and any others we fucked up in the 32-bit ABIs) for 64-bit.,1
crap whoops good catch Abhishek!,1
"This is a little ugly, but will help get soong enabled with USE_SOONG=true and can go away as soong as we have prebuilt support in soong and can put an Android.bp file in libc/zoneinfo",1
!!!!! This is an ugly reference back to the agent loop. Can we get rid of it? It's the only one...,1
"crap; specifically recall that I needed to do that, although apparently forgot to do so ;)",1
That's ugly. You don't really have an attribute error anywhere here. Value Error would probably work a bit better. How about: conf = None try: ... conf = jsonutils.loads(...) except Exception: pass if conf is None and not ignore_missing: log.warning() return conf or {},1
"So silly, indeed. :)",1
wtf,1
"Damn. Guilty as charged, sir!",1
"if these aren't meant to be in the NDK, they should probably have __ names. if they are meant to be in the NDK, we should go the malloc_info route, not invent our own crap.",1
"stupid, eh? :)",1
Code was moved. I agree that magic constants suck.,1
Damn it...,1
This sucks. Maybe we can file a melange bug?,1
Damn. That's exactly correct. I really shouldn't have refactored them.,1
"These function names - specifically the ""stub1,stub2"" are ugly.",1
"I really hate those. Not sure what the officiel Open Stack policy is, though.",1
@miguel nah! ;) you talk nonsense,1
"I guess we don't use: version = self._compat_ver('4.0', '3.25') Because we have the 3.0 case also, damn it's hairy hide.",1
nasty tab here,1
There's a BIOS_CNTL #define. We probably should add #defines for the bits as well. It's silly to open code all of these constants.,1
this should read: $(CXX) $(CPPFLAGS) $(CXXFLAGS) -c -o $@ $<,1
Oh god damn it,1
"extra stupid-people safe: do we want 'pwd -P' here, in case someone runs this in a symlinked directory? :)",1
"I do agree. While its kind of beautiful, it can be a pain in the ass to understand. Will try to simplify it instead of a one-liner.",1
wtf,1
omfg,1
but can we leave it stupid for now for the sake of getting it going?,1
"If it's only used in the new test - I'd put this function there. If you think it can be reused - then I'd say try to make it more general (allow for setting different values). Not worthy of a -1, but it'd be nice. I've ran into this a few times and it sucks for the next developer trying to reuse it.",1
"Here was an ugly hack for the dynamic columns, i've just made it less ugly not allowing it to violate abc signature providing function instead attribute.",1
"Unique constraints or indexes on nullable columns are absolutely stupid, anyway. I fully support getting rid of these cases in the DB schema.",1
"Yes, but I guess this is rabbit issue only, due to the fact that the reply queue have been historically created with auto_delete=True. Another rabbitmq reported issue in the past was that a HA rabbitmq cluster that failover can in certain circumstance report that the queue doesn't exists just after the failover when It exists in reality. That another reason of why we do this crap.",1
"distros I hate to be that guy, but think of the children.",1
You're right -- that was ugly. I think this is cleaner now.,1
this looks like ugly hack. You should just call self.add_output here,1
"Roughly; pre conversion of cros_build_lib to the logging module, default level was INFO. When I65a528924 landed, it switched the level to DEBUG (guessing mainly to keep the tests passing) thus dumping a lot of noise into the logs. In Ic28f1130e I restored it back to INFO via setting the levels via the wrapper, and having cbuildbot up it to DEBUG if --debug is given. In the process, overlooked the landmine that these tests are dependent on default levels, resulting in it going 'boom' on my ass.",1
"ugly bag of mostly water, move cleanup to thread; drop the stopped boolean.",1
"the resulting rabbitmq-env.conf file is just sourced... so this is a suboptimal trick to execute the command when started by pacemaker, see the problem is puppet expects a colon : to split the string into a var=value pair ... damn!",1
"Damn, good catch. I've got to add them in setup.cfg",1
"this requirement is ugly, but necessary to preserve V3 compatibility",1
"you're right, it looked clumsy when I did it the other way but I think it's the right way. I'll fix it.",1
suck -> such :),1
"I mean, sure yeah - we should not suck.... Derailing unrelated work because we lack infra in the code to do things we kind of sort of agreed to do in a session at the summit... let's just put it this way: it's ""very Nova"" I'll see if I can find a reasonable place to cache this data.",1
"Yea, it is a bit messy - and particularly when considering arm32-style paired single registers. I think a portable sameness test would be something like: bool Is Same Reg(Reg Storage reg1, Reg Storage reg2) { Register Info* info1 = Get Reg Info(reg1); Register Info* info2 = Get Reg Info(reg2); return (info1->Master() == info2->Master()) && ((info1->Storage Mask() & info2->Storage Mask()) != 0); } Yuck.",1
"Tuple. Test code should assume that what it's testing is going to fuck up, and make themselves immutable/protective as a default course of action.",1
I guess this does look a little bit ugly.,1
"Again, name_or_id needs to be the last parameter to not break folks (although I know it will suck being different from all of the other search methods).",1
Hahaha. Gross.,1
Perhaps a static method like set_default_aggregation_methods to hide the crap ;),1
Redone as a definition list. I could have screwed it up horribly. We'll see ...,1
Damn,1
"I have a personal pet peeve against Python 2.x's ""range""... why the hell would you ever want ""range"" instead of ""xrange""? To save a letter when typing the code? Ridiculous! It's not my fault Python made range inefficient and then added xrange. Anyway, I guess I'll spell it ""xrange"" here to avoid all the extra typing for some six-based ""xrange for all Pythons""?",1
